path,owner,classification,notes
core/booking/booking-communication-contract.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-communication.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-contract.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-correlation-conversion.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-discovery.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-email-v2.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-engine-detection.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-events.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-generic-foundation.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-integration.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-mock-email-provider.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-monetization.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-orchestration.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-provider-capabilities.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-provider-connections.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-provider-registry.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-provider-status-contracts.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-provider-stubs.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reconciliation-provider-return.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-repository.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-resend-email-provider.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reservation-create.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reservation-intelligence.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reservation-mutation-status.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reservation-mutation.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-reservation-recovery.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-return-orchestration.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-service.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-status-attribution-v2.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-status-provenance.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-ui.css,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/booking-ui.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/opentable-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/quandoo-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/resy-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/sevenrooms-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/thefork-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/tock-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/booking/providers/zenchef-adapter.js,Booking,Domain,Booking Core / provider / communication / lifecycle
core/collaboration/collaboration-service.js,Collaboration,Domain Projection,Trip activity/presence; not social graph or identity truth
core/context/journey-knowledge-graph.js,Intelligence,Derived Context,Journey knowledge / context projection
core/context/travel-context-service.js,Trip,Derived Context,Temporal/location projection derived from TripContext
core/dashboard/dashboard-widget-registry.js,Consumer,Experience,Consumer dashboard/today surface
core/design/DESIGN-LANGUAGE-V3.md,Platform/Shared UI,Shared Runtime,"Design, theme and UI primitives/registry"
core/design/design-system-contract.js,Platform/Shared UI,Shared Runtime,"Design, theme and UI primitives/registry"
core/design/design-system-v2.css,Platform/Shared UI,Shared Runtime,"Design, theme and UI primitives/registry"
core/design/design-system-v3.css,Platform/Shared UI,Shared Runtime,"Design, theme and UI primitives/registry"
core/design/product-module-foundation.css,Platform/Shared UI,Shared Runtime,"Design, theme and UI primitives/registry"
core/diagnostics/booking-core-diagnostics.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/diagnostics/cloud-only-place-verification.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/diagnostics/core-v4-finalization.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/diagnostics/media-readiness.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/diagnostics/product-module-diagnostics.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/discovery/ai-search-evidence-pipeline.js,Intelligence/Planning,Domain/Application,"AI, recommendations, discovery and planning workspace"
core/discovery/conversational-discovery-core.js,Intelligence/Planning,Domain/Application,"AI, recommendations, discovery and planning workspace"
core/discovery/conversational-discovery.css,Intelligence/Planning,Domain/Application,"AI, recommendations, discovery and planning workspace"
core/discovery/curated-travel-canvas.js,Intelligence/Planning,Domain/Application,"AI, recommendations, discovery and planning workspace"
core/legacy/paris-migrator.js,Consumer/Root Legacy,Legacy/Shared,Root-level historical/product file; inspect before modification
core/location/global-location-bootstrap.js,Platform,Shared Runtime,Cross-product platform/runtime infrastructure
core/media/ai-memory-bridge.js,Intelligence,Adapter/Web Compatibility,Legacy AI Memory proposal and confirmed owner-command orchestration; no Media or Memory truth
core/media/media-clustering.js,Media,Domain,Canonical Media clustering service
core/media/media-core.js,Media,Domain,Canonical Media asset transfer persistence and Realtime owner
core/media/media-metadata.js,Media,Domain,Media metadata extraction behind acquisition adapters
core/media/media-preview.js,Media,Domain,Media preview generation behind acquisition adapters
core/media/memory-albums.js,Memory,Adapter/Web Compatibility,Legacy Memory Album DB and Realtime provider behind memory.v1; Media assets referenced by ID
core/media/memory-cards.js,Memory,Adapter/Web Compatibility,Legacy Memory Card curation DB and Realtime provider behind memory.v1
core/media/memory-journeys.js,Memory,Adapter/Web Compatibility,Legacy Memory Story chapter contribution DB and Realtime provider behind memory.v1
core/modules/module-registry.js,Platform/Modules,Shared Runtime,Module catalog/policy
core/places/global-place-contracts.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/nature-intelligence-service.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/photo-spot-intelligence-service.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-adapters.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-collection-service.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-command-service.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-conformance-service.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-core.js,Places,Domain,Place lifecycle/planning/timeline/place data
core/places/place-state-core.js,Places,Domain,Runtime-neutral in-memory Place record state
